sess,page_end,leg,number,page_start,session_date,pub_date,id
2,42,4,43,1,2013-01-18 00:00:00,2013-01-19 00:00:00,l04s02n043
2,46,4,44,1,2013-01-23 00:00:00,2013-01-24 00:00:00,l04s02n044
2,53,4,45,1,2013-01-24 00:00:00,2013-01-25 00:00:00,l04s02n045
2,49,4,46,1,2013-01-25 00:00:00,2013-01-26 00:00:00,l04s02n046
2,43,4,47,1,2013-01-30 00:00:00,2013-01-31 00:00:00,l04s02n047
2,65,4,48,1,2013-01-31 00:00:00,2013-02-01 00:00:00,l04s02n048
2,55,4,49,1,2013-02-01 00:00:00,2013-02-02 00:00:00,l04s02n049
2,48,4,50,1,2013-02-06 00:00:00,2013-02-07 00:00:00,l04s02n050
2,55,4,51,1,2013-02-07 00:00:00,2013-02-08 00:00:00,l04s02n051
2,49,4,52,1,2013-02-08 00:00:00,2013-02-09 00:00:00,l04s02n052
2,50,4,53,1,2013-02-13 00:00:00,2013-02-14 00:00:00,l04s02n053
2,49,4,54,1,2013-02-14 00:00:00,2013-02-15 00:00:00,l04s02n054
2,41,4,55,1,2013-02-15 00:00:00,2013-02-16 00:00:00,l04s02n055
2,57,4,56,1,2013-02-20 00:00:00,2013-02-21 00:00:00,l04s02n056
2,38,4,57,1,2013-02-21 00:00:00,2013-02-22 00:00:00,l04s02n057
2,34,4,58,1,2013-02-22 00:00:00,2013-02-23 00:00:00,l04s02n058
2,43,4,59,1,2013-02-27 00:00:00,2013-02-28 00:00:00,l04s02n059
2,53,4,60,1,2013-02-28 00:00:00,2013-03-01 00:00:00,l04s02n060
2,47,4,61,1,2013-03-01 00:00:00,2013-03-02 00:00:00,l04s02n061
2,33,4,62,1,2013-03-06 00:00:00,2013-03-07 00:00:00,l04s02n062
2,74,4,63,1,2013-03-07 00:00:00,2013-03-08 00:00:00,l04s02n063
2,51,4,64,1,2013-03-08 00:00:00,2013-03-09 00:00:00,l04s02n064
2,32,4,65,1,2013-03-13 00:00:00,2013-03-14 00:00:00,l04s02n065
2,48,4,66,1,2013-03-14 00:00:00,2013-03-15 00:00:00,l04s02n066
2,68,4,67,1,2013-03-15 00:00:00,2013-03-16 00:00:00,l04s02n067
2,44,4,68,1,2013-03-20 00:00:00,2013-03-21 00:00:00,l04s02n068
2,52,4,69,1,2013-03-21 00:00:00,2013-03-22 00:00:00,l04s02n069
2,37,4,70,1,2013-03-22 00:00:00,2013-03-23 00:00:00,l04s02n070
2,41,4,71,1,2013-03-27 00:00:00,2013-03-28 00:00:00,l04s02n071
2,47,4,72,1,2013-03-28 00:00:00,2013-03-30 00:00:00,l04s02n072
2,61,4,73,1,2013-04-03 00:00:00,2013-04-04 00:00:00,l04s02n073
2,62,4,74,1,2013-04-04 00:00:00,2013-04-05 00:00:00,l04s02n074
2,35,4,75,1,2013-04-05 00:00:00,2013-04-06 00:00:00,l04s02n075
2,59,4,76,1,2013-04-10 00:00:00,2013-04-11 00:00:00,l04s02n076
2,60,4,77,1,2013-04-11 00:00:00,2013-04-12 00:00:00,l04s02n077
2,44,4,78,1,2013-04-12 00:00:00,2013-04-13 00:00:00,l04s02n078
2,63,4,79,1,2013-04-17 00:00:00,2013-04-18 00:00:00,l04s02n079
2,36,4,80,1,2013-04-18 00:00:00,2013-04-19 00:00:00,l04s02n080
2,55,4,81,1,2013-04-19 00:00:00,2013-04-20 00:00:00,l04s02n081
2,52,4,82,1,2013-04-24 00:00:00,2013-04-26 00:00:00,l04s02n082
2,24,4,83,1,2013-04-25 00:00:00,2013-04-26 00:00:00,l04s02n083
2,39,4,84,1,2013-05-02 00:00:00,2013-05-03 00:00:00,l04s02n084
2,42,4,85,1,2013-05-03 00:00:00,2013-05-04 00:00:00,l04s02n085
2,53,4,86,1,2013-05-08 00:00:00,2013-05-09 00:00:00,l04s02n086
2,28,4,87,1,2013-05-09 00:00:00,2013-05-10 00:00:00,l04s02n087
2,46,4,88,1,2013-05-10 00:00:00,2013-05-11 00:00:00,l04s02n088
2,57,4,89,1,2013-05-15 00:00:00,2013-05-16 00:00:00,l04s02n089
2,70,4,90,1,2013-05-16 00:00:00,2013-05-17 00:00:00,l04s02n090
2,65,4,91,1,2013-05-17 00:00:00,2013-05-18 00:00:00,l04s02n091
2,33,4,92,1,2013-05-22 00:00:00,2013-05-23 00:00:00,l04s02n092
2,51,4,93,1,2013-05-23 00:00:00,2013-05-24 00:00:00,l04s02n093
2,32,4,94,1,2013-05-24 00:00:00,2013-05-25 00:00:00,l04s02n094
2,51,4,95,1,2013-05-29 00:00:00,2013-05-30 00:00:00,l04s02n095
2,54,4,96,1,2013-05-30 00:00:00,2013-05-31 00:00:00,l04s02n096
2,60,4,97,1,2013-05-31 00:00:00,2013-06-01 00:00:00,l04s02n097
2,45,4,98,1,2013-06-05 00:00:00,2013-06-06 00:00:00,l04s02n098
2,74,4,99,1,2013-06-06 00:00:00,2013-06-07 00:00:00,l04s02n099
2,58,4,100,1,2013-06-07 00:00:00,2013-06-08 00:00:00,l04s02n100
2,54,4,101,1,2013-06-12 00:00:00,2013-06-14 00:00:00,l04s02n101
2,39,4,102,1,2013-06-14 00:00:00,2013-06-15 00:00:00,l04s02n102
2,63,4,103,1,2013-06-18 00:00:00,2013-06-19 00:00:00,l04s02n103
2,65,4,104,1,2013-06-19 00:00:00,2013-06-20 00:00:00,l04s02n104
2,41,4,105,1,2013-06-26 00:00:00,2013-06-27 00:00:00,l04s02n105
2,27,4,106,1,2013-06-27 00:00:00,2013-06-28 00:00:00,l04s02n106
2,66,4,107,1,2013-06-28 00:00:00,2013-06-29 00:00:00,l04s02n107
2,44,4,108,1,2013-07-03 00:00:00,2013-07-04 00:00:00,l04s02n108
2,44,4,109,1,2013-07-04 00:00:00,2013-07-05 00:00:00,l04s02n109
2,47,4,110,1,2013-07-05 00:00:00,2013-07-06 00:00:00,l04s02n110
2,35,4,111,1,2013-07-10 00:00:00,2013-07-11 00:00:00,l04s02n111
2,69,4,112,1,2013-07-11 00:00:00,2013-07-12 00:00:00,l04s02n112
2,62,4,113,1,2013-07-12 00:00:00,2013-07-13 00:00:00,l04s02n113
2,54,4,114,1,2013-07-18 00:00:00,2013-07-19 00:00:00,l04s02n114
2,79,4,115,1,2013-07-24 00:00:00,2013-07-25 00:00:00,l04s02n115
2,130,4,116,1,2013-07-29 00:00:00,2013-07-30 00:00:00,l04s02n116
2,43,4,117,1,2013-07-30 00:00:00,2013-07-31 00:00:00,l04s02n117
2,28,4,118,1,2013-09-11 00:00:00,2013-09-12 00:00:00,l04s02n118
1,16,5,1,1,2011-06-20 00:00:00,2011-06-21 00:00:00,l05s01n001
1,16,5,2,1,2011-06-21 00:00:00,2011-06-22 00:00:00,l05s01n002
1,84,5,3,1,2011-06-30 00:00:00,2011-07-01 00:00:00,l05s01n003
1,73,5,4,1,2011-07-01 00:00:00,2011-07-02 00:00:00,l05s01n004
1,40,5,5,1,2011-07-20 00:00:00,2011-07-21 00:00:00,l05s01n005
1,58,5,6,1,2011-07-21 00:00:00,2011-07-22 00:00:00,l05s01n006
1,40,5,7,1,2011-07-22 00:00:00,2011-07-23 00:00:00,l05s01n007
1,33,5,8,1,2011-07-27 00:00:00,2011-07-28 00:00:00,l05s01n008
1,45,5,9,1,2011-07-28 00:00:00,2011-07-29 00:00:00,l05s01n009
1,64,5,10,1,2011-07-29 00:00:00,2011-07-30 00:00:00,l05s01n010
1,68,5,11,1,2011-08-03 00:00:00,2011-08-04 00:00:00,l05s01n011
1,6,5,12,1,2012-10-13 00:00:00,2012-10-13 00:00:00,l05s01n012
1,57,5,13,1,2011-08-31 00:00:00,2011-09-01 00:00:00,l05s01n013
1,58,5,14,1,2011-09-01 00:00:00,2011-09-02 00:00:00,l05s01n014
1,55,5,15,1,2011-09-02 00:00:00,2011-09-03 00:00:00,l05s01n015
1,69,5,16,1,2011-09-07 00:00:00,2011-09-08 00:00:00,l05s01n016
1,76,5,17,1,2011-09-08 00:00:00,2011-09-09 00:00:00,l05s01n017
1,36,5,18,1,2011-09-14 00:00:00,2011-09-15 00:00:00,l05s01n018
1,74,5,19,1,2011-09-15 00:00:00,2011-09-16 00:00:00,l05s01n019
1,59,5,20,1,2011-09-16 00:00:00,2011-09-17 00:00:00,l05s01n020
1,41,5,21,1,2011-09-21 00:00:00,2011-09-22 00:00:00,l05s01n021
1,69,5,22,1,2011-09-22 00:00:00,2011-09-23 00:00:00,l05s01n022
1,68,5,23,1,2011-09-23 00:00:00,2011-09-24 00:00:00,l05s01n023
1,40,5,24,1,2011-09-28 00:00:00,2011-09-29 00:00:00,l05s01n024
1,71,5,25,1,2011-09-29 00:00:00,2011-09-30 00:00:00,l05s01n025
1,50,5,26,1,2011-09-30 00:00:00,2011-10-01 00:00:00,l05s01n026
1,62,5,27,1,2011-10-06 00:00:00,2011-10-07 00:00:00,l05s01n027
1,42,5,28,1,2011-10-07 00:00:00,2011-10-08 00:00:00,l05s01n028
1,48,5,29,1,2011-10-12 00:00:00,2011-10-13 00:00:00,l05s01n029
1,54,5,30,1,2011-10-13 00:00:00,2011-10-14 00:00:00,l05s01n030
1,41,5,31,1,2011-10-14 00:00:00,2011-10-15 00:00:00,l05s01n031
1,68,5,32,1,2011-10-19 00:00:00,2011-10-20 00:00:00,l05s01n032
1,22,5,33,1,2011-10-20 00:00:00,2011-10-21 00:00:00,l05s01n033
1,51,5,34,1,2011-10-21 00:00:00,2011-10-22 00:00:00,l05s01n034
1,51,5,35,1,2011-10-26 00:00:00,2011-10-27 00:00:00,l05s01n035
1,44,5,36,1,2011-10-27 00:00:00,2011-10-28 00:00:00,l05s01n036
1,64,5,37,1,2011-10-28 00:00:00,2011-10-29 00:00:00,l05s01n037
1,56,5,38,1,2011-11-04 00:00:00,2011-11-05 00:00:00,l05s01n038
1,123,5,39,1,2011-11-10 00:00:00,2011-11-11 00:00:00,l05s01n039
1,81,5,40,1,2011-11-11 00:00:00,2011-12-12 00:00:00,l05s01n040
1,30,5,41,1,2011-11-22 00:00:00,2011-11-23 00:00:00,l05s01n041
1,61,5,42,1,2011-11-25 00:00:00,2011-11-26 00:00:00,l05s01n042
1,67,5,43,1,2011-11-28 00:00:00,2011-11-29 00:00:00,l05s01n043
1,70,5,44,1,2011-11-29 00:00:00,2011-11-30 00:00:00,l05s01n044
1,54,5,45,1,2011-11-30 00:00:00,2011-12-02 00:00:00,l05s01n045
1,51,5,46,1,2011-12-02 00:00:00,2011-12-03 00:00:00,l05s01n046
1,65,5,47,1,2011-12-07 00:00:00,2011-12-09 00:00:00,l05s01n047
1,68,5,48,1,2011-12-09 00:00:00,2011-12-10 00:00:00,l05s01n048
1,34,5,49,1,2011-12-14 00:00:00,2011-12-15 00:00:00,l05s01n049
1,82,5,50,1,2011-12-15 00:00:00,2011-12-16 00:00:00,l05s01n050
1,47,5,51,1,2011-12-16 00:00:00,2011-12-17 00:00:00,l05s01n051
1,71,5,52,1,2011-12-21 00:00:00,2011-12-22 00:00:00,l05s01n052
1,57,5,53,1,2011-12-22 00:00:00,2011-12-23 00:00:00,l05s01n053
1,70,5,54,1,2012-01-04 00:00:00,2012-01-05 00:00:00,l05s01n054
1,60,5,55,1,2012-01-05 00:00:00,2012-01-06 00:00:00,l05s01n055
1,44,5,56,1,2012-01-06 00:00:00,2012-01-07 00:00:00,l05s01n056
1,67,5,57,1,2012-01-11 00:00:00,2012-01-12 00:00:00,l05s01n057
1,63,5,58,1,2012-01-12 00:00:00,2012-01-13 00:00:00,l05s01n058
1,43,5,59,1,2012-01-13 00:00:00,2012-01-14 00:00:00,l05s01n059
1,47,5,60,1,2012-01-18 00:00:00,2012-01-19 00:00:00,l05s01n060
1,76,5,61,1,2012-01-19 00:00:00,2012-01-20 00:00:00,l05s01n061
1,55,5,62,1,2012-01-20 00:00:00,2012-01-21 00:00:00,l05s01n062
1,44,5,63,1,2012-01-25 00:00:00,2012-01-26 00:00:00,l05s01n063
1,48,5,64,1,2012-01-26 00:00:00,2012-01-27 00:00:00,l05s01n064
1,50,5,65,1,2012-01-27 00:00:00,2012-01-28 00:00:00,l05s01n065
1,58,5,66,1,2012-02-01 00:00:00,2012-02-02 00:00:00,l05s01n066
1,58,5,67,1,2012-02-02 00:00:00,2012-02-03 00:00:00,l05s01n067
1,48,5,68,1,2012-02-03 00:00:00,2012-02-04 00:00:00,l05s01n068
1,41,5,69,1,2012-02-08 00:00:00,2012-02-09 00:00:00,l05s01n069
1,51,5,70,1,2012-02-09 00:00:00,2012-02-10 00:00:00,l05s01n070
1,60,5,71,1,2012-02-10 00:00:00,2012-02-11 00:00:00,l05s01n071
1,35,5,72,1,2012-02-15 00:00:00,2012-02-16 00:00:00,l05s01n072
1,54,5,73,1,2012-02-16 00:00:00,2012-02-17 00:00:00,l05s01n073
1,46,5,74,1,2012-02-17 00:00:00,2012-02-18 00:00:00,l05s01n074
1,54,5,75,1,2012-02-22 00:00:00,2012-02-23 00:00:00,l05s01n075
1,53,5,76,1,2012-02-23 00:00:00,2012-02-24 00:00:00,l05s01n076
1,56,5,77,1,2012-02-24 00:00:00,2012-02-25 00:00:00,l05s01n077
1,60,5,78,1,2012-02-29 00:00:00,2012-03-01 00:00:00,l05s01n078
1,47,5,79,1,2012-03-01 00:00:00,2012-03-02 00:00:00,l05s01n079
1,46,5,80,1,2012-03-02 00:00:00,2012-03-03 00:00:00,l05s01n080
1,28,5,81,1,2012-03-07 00:00:00,2012-03-08 00:00:00,l05s01n081
1,63,5,82,1,2012-03-08 00:00:00,2012-03-09 00:00:00,l05s01n082
1,63,5,83,1,2012-03-09 00:00:00,2012-03-10 00:00:00,l05s01n083
1,51,5,84,1,2012-03-14 00:00:00,2012-03-15 00:00:00,l05s01n084
1,65,5,85,1,2012-03-15 00:00:00,2012-03-16 00:00:00,l05s01n085
1,54,5,86,1,2012-03-16 00:00:00,2012-03-17 00:00:00,l05s01n086
1,46,5,87,1,2012-03-21 00:00:00,2012-03-22 00:00:00,l05s01n087
1,66,5,88,1,2012-03-22 00:00:00,2012-03-23 00:00:00,l05s01n088
1,60,5,89,1,2012-03-28 00:00:00,2012-03-29 00:00:00,l05s01n089
1,51,5,90,1,2012-03-29 00:00:00,2012-03-30 00:00:00,l05s01n090
1,43,5,91,1,2012-03-30 00:00:00,2012-03-31 00:00:00,l05s01n091
1,62,5,92,1,2012-04-04 00:00:00,2012-04-05 00:00:00,l05s01n092
1,45,5,93,1,2012-04-05 00:00:00,2012-04-07 00:00:00,l05s01n093
1,43,5,94,1,2012-04-11 00:00:00,2012-04-12 00:00:00,l05s01n094
1,54,5,95,1,2012-04-12 00:00:00,2012-04-13 00:00:00,l05s01n095
1,59,5,96,1,2012-04-13 00:00:00,2012-04-14 00:00:00,l05s01n096
1,59,5,97,1,2012-04-18 00:00:00,2012-04-19 00:00:00,l05s01n097
1,54,5,98,1,2012-04-19 00:00:00,2012-04-20 00:00:00,l05s01n098
1,39,5,99,1,2012-04-20 00:00:00,2012-04-21 00:00:00,l05s01n099
1,22,5,100,1,2012-04-25 00:00:00,2012-04-26 00:00:00,l05s01n100
1,36,5,101,1,2012-04-26 00:00:00,2012-04-27 00:00:00,l05s01n101
1,33,5,102,1,2012-04-27 00:00:00,2012-04-28 00:00:00,l05s01n102
1,44,5,103,1,2012-05-02 00:00:00,2012-05-03 00:00:00,l05s01n103
1,66,5,104,1,2012-05-03 00:00:00,2012-05-04 00:00:00,l05s01n104
1,28,5,105,1,2012-05-04 00:00:00,2012-05-05 00:00:00,l05s01n105
1,29,5,106,1,2012-05-09 00:00:00,2012-05-10 00:00:00,l05s01n106
1,42,5,107,1,2012-05-10 00:00:00,2012-05-11 00:00:00,l05s01n107
1,58,5,108,1,2012-05-11 00:00:00,2012-05-12 00:00:00,l05s01n108
1,40,5,109,1,2012-05-16 00:00:00,2012-05-17 00:00:00,l05s01n109
1,52,5,110,1,2012-05-17 00:00:00,2012-05-18 00:00:00,l05s01n110
1,59,5,111,1,2012-05-18 00:00:00,2012-05-19 00:00:00,l05s01n111
1,31,5,112,1,2012-05-23 00:00:00,2012-05-24 00:00:00,l05s01n112
1,32,5,113,1,2012-05-24 00:00:00,2012-05-25 00:00:00,l05s01n113
1,44,5,114,1,2012-05-25 00:00:00,2012-05-26 00:00:00,l05s01n114
1,30,5,115,1,2012-05-31 00:00:00,2012-05-31 00:00:00,l05s01n115
1,32,5,116,1,2012-05-31 00:00:00,2012-06-01 00:00:00,l05s01n116
1,78,5,117,1,2012-06-01 00:00:00,2012-06-02 00:00:00,l05s01n117
1,77,5,118,1,2012-06-06 00:00:00,2012-06-08 00:00:00,l05s01n118
1,49,5,119,1,2012-06-08 00:00:00,2012-06-09 00:00:00,l05s01n119
1,68,5,120,1,2012-06-14 00:00:00,2012-06-15 00:00:00,l05s01n120
1,38,5,121,1,2012-06-15 00:00:00,2012-06-16 00:00:00,l05s01n121
1,32,5,122,1,2012-06-20 00:00:00,2012-06-21 00:00:00,l05s01n122
1,35,5,123,1,2012-06-21 00:00:00,2012-06-22 00:00:00,l05s01n123
1,50,5,124,1,2012-06-22 00:00:00,2012-06-23 00:00:00,l05s01n124
1,65,5,125,1,2012-06-25 00:00:00,2012-06-26 00:00:00,l05s01n125
1,41,5,126,1,2012-06-27 00:00:00,2012-06-28 00:00:00,l05s01n126
1,36,5,127,1,2012-06-28 00:00:00,2012-06-29 00:00:00,l05s01n127
1,35,5,128,1,2012-06-29 00:00:00,2012-06-30 00:00:00,l05s01n128
1,63,5,129,1,2012-07-04 00:00:00,2012-07-05 00:00:00,l05s01n129
1,48,5,130,1,2012-07-05 00:00:00,2012-07-06 00:00:00,l05s01n130
1,55,5,131,1,2012-07-06 00:00:00,2012-07-07 00:00:00,l05s01n131
1,66,5,132,1,2012-07-11 00:00:00,2012-07-12 00:00:00,l05s01n132
1,67,5,133,1,2012-07-12 00:00:00,2012-07-13 00:00:00,l05s01n133
1,44,5,134,1,2012-07-13 00:00:00,2012-07-14 00:00:00,l05s01n134
1,81,5,135,1,2012-07-25 00:00:00,2012-07-26 00:00:00,l05s01n135
1,47,5,136,1,2012-09-12 00:00:00,2012-09-13 00:00:00,l05s01n136
2,45,5,1,1,2012-09-20 00:00:00,2012-09-20 00:00:00,l05s02n001
2,46,5,2,1,2012-09-20 00:00:00,2012-09-21 00:00:00,l05s02n002
2,59,5,3,1,2012-09-21 00:00:00,2012-09-22 00:00:00,l05s02n003
2,51,5,4,1,2012-09-26 00:00:00,2012-09-27 00:00:00,l05s02n004
2,50,5,5,1,2012-09-27 00:00:00,2012-09-28 00:00:00,l05s02n005
2,46,5,6,1,2012-09-28 00:00:00,2012-09-29 00:00:00,l05s02n006
2,64,5,7,1,2012-10-03 00:00:00,2012-10-04 00:00:00,l05s02n007
2,74,5,8,1,2012-10-04 00:00:00,2012-10-06 00:00:00,l05s02n008
2,59,5,9,1,2012-10-10 00:00:00,2012-10-11 00:00:00,l05s02n009
2,80,5,10,1,2012-10-11 00:00:00,2012-10-12 00:00:00,l05s02n010
2,56,5,11,1,2012-10-12 00:00:00,2012-10-13 00:00:00,l05s02n011
2,56,5,12,1,2012-10-17 00:00:00,2012-10-18 00:00:00,l05s02n012
2,48,5,13,1,2012-10-18 00:00:00,2012-10-19 00:00:00,l05s02n013
2,44,5,14,1,2012-10-19 00:00:00,2012-10-20 00:00:00,l05s02n014
2,42,5,15,1,2012-10-24 00:00:00,2012-10-25 00:00:00,l05s02n015
2,57,5,16,1,2012-10-25 00:00:00,2012-10-26 00:00:00,l05s02n016
2,77,5,17,1,2012-10-26 00:00:00,2012-10-27 00:00:00,l05s02n017
2,113,5,18,1,2012-10-30 00:00:00,2012-10-31 00:00:00,l05s02n018
2,87,5,19,1,2012-10-31 00:00:00,2012-11-02 00:00:00,l05s02n019
2,32,5,20,1,2012-11-21 00:00:00,2012-11-22 00:00:00,l05s02n020
2,53,5,21,1,2012-11-22 00:00:00,2012-11-23 00:00:00,l05s02n021
2,68,5,22,1,2012-11-23 00:00:00,2012-11-24 00:00:00,l05s02n022
2,81,5,23,1,2012-11-26 00:00:00,2012-11-27 00:00:00,l05s02n023
2,62,5,24,1,2012-11-27 00:00:00,2012-11-28 00:00:00,l05s02n024
2,66,5,25,1,2012-11-29 00:00:00,2012-11-30 00:00:00,l05s02n025
2,66,5,26,1,2012-12-05 00:00:00,2012-12-06 00:00:00,l05s02n026
2,39,5,27,1,2012-12-06 00:00:00,2012-12-07 00:00:00,l05s02n027
2,70,5,28,1,2012-12-07 00:00:00,2012-12-10 00:00:00,l05s02n028
2,47,5,29,1,2012-12-12 00:00:00,2012-12-13 00:00:00,l05s02n029
2,48,5,30,1,2012-12-13 00:00:00,2012-12-14 00:00:00,l05s02n030
2,63,5,31,1,2012-12-14 00:00:00,2012-12-15 00:00:00,l05s02n031
2,65,5,32,1,2012-12-19 00:00:00,2012-12-20 00:00:00,l05s02n032
2,46,5,33,1,2012-12-20 00:00:00,2012-12-21 00:00:00,l05s02n033
2,137,5,34,1,2012-12-21 00:00:00,2012-12-22 00:00:00,l05s02n034
2,43,5,35,1,2012-12-27 00:00:00,2012-12-28 00:00:00,l05s02n035
2,59,5,36,1,2013-01-03 00:00:00,2013-01-04 00:00:00,l05s02n036
2,42,5,37,1,2013-01-04 00:00:00,2013-01-05 00:00:00,l05s02n037
2,38,5,38,1,2013-01-09 00:00:00,2013-01-10 00:00:00,l05s02n038
2,41,5,39,1,2013-01-10 00:00:00,2013-01-11 00:00:00,l05s02n039
2,66,5,40,1,2013-01-11 00:00:00,2013-01-12 00:00:00,l05s02n040
2,68,5,41,1,2013-01-16 00:00:00,2013-01-17 00:00:00,l05s02n041
2,38,5,42,1,2013-01-17 00:00:00,2013-01-18 00:00:00,l05s02n042
2,42,5,43,1,2013-01-18 00:00:00,2013-01-19 00:00:00,l05s02n043
2,46,5,44,1,2013-01-23 00:00:00,2013-01-24 00:00:00,l05s02n044
2,53,5,45,1,2013-01-24 00:00:00,2013-01-25 00:00:00,l05s02n045
2,49,5,46,1,2013-01-25 00:00:00,2013-01-26 00:00:00,l05s02n046
2,43,5,47,1,2013-01-30 00:00:00,2013-01-31 00:00:00,l05s02n047
2,65,5,48,1,2013-01-31 00:00:00,2013-02-01 00:00:00,l05s02n048
2,55,5,49,1,2013-02-01 00:00:00,2013-02-02 00:00:00,l05s02n049
2,48,5,50,1,2013-02-06 00:00:00,2013-02-07 00:00:00,l05s02n050
2,55,5,51,1,2013-02-07 00:00:00,2013-02-08 00:00:00,l05s02n051
2,49,5,52,1,2013-02-08 00:00:00,2013-02-09 00:00:00,l05s02n052
2,50,5,53,1,2013-02-13 00:00:00,2013-02-14 00:00:00,l05s02n053
2,49,5,54,1,2013-02-14 00:00:00,2013-02-15 00:00:00,l05s02n054
2,41,5,55,1,2013-02-15 00:00:00,2013-02-16 00:00:00,l05s02n055
2,57,5,56,1,2013-02-20 00:00:00,2013-02-21 00:00:00,l05s02n056
2,38,5,57,1,2013-02-21 00:00:00,2013-02-22 00:00:00,l05s02n057
2,34,5,58,1,2013-02-22 00:00:00,2013-02-23 00:00:00,l05s02n058
2,43,5,59,1,2013-02-27 00:00:00,2013-02-28 00:00:00,l05s02n059
2,53,5,60,1,2013-02-28 00:00:00,2013-03-01 00:00:00,l05s02n060
2,47,5,61,1,2013-03-01 00:00:00,2013-03-02 00:00:00,l05s02n061
2,33,5,62,1,2013-03-06 00:00:00,2013-03-07 00:00:00,l05s02n062
2,74,5,63,1,2013-03-07 00:00:00,2013-03-08 00:00:00,l05s02n063
2,51,5,64,1,2013-03-08 00:00:00,2013-03-09 00:00:00,l05s02n064
2,32,5,65,1,2013-03-13 00:00:00,2013-03-14 00:00:00,l05s02n065
2,48,5,66,1,2013-03-14 00:00:00,2013-03-15 00:00:00,l05s02n066
2,68,5,67,1,2013-03-15 00:00:00,2013-03-16 00:00:00,l05s02n067
2,44,5,68,1,2013-03-20 00:00:00,2013-03-21 00:00:00,l05s02n068
2,52,5,69,1,2013-03-21 00:00:00,2013-03-22 00:00:00,l05s02n069
2,37,5,70,1,2013-03-22 00:00:00,2013-03-23 00:00:00,l05s02n070
2,41,5,71,1,2013-03-27 00:00:00,2013-03-28 00:00:00,l05s02n071
2,47,5,72,1,2013-03-28 00:00:00,2013-03-30 00:00:00,l05s02n072
2,61,5,73,1,2013-04-03 00:00:00,2013-04-04 00:00:00,l05s02n073
2,62,5,74,1,2013-04-04 00:00:00,2013-04-05 00:00:00,l05s02n074
2,35,5,75,1,2013-04-05 00:00:00,2013-04-06 00:00:00,l05s02n075
2,59,5,76,1,2013-04-10 00:00:00,2013-04-11 00:00:00,l05s02n076
2,60,5,77,1,2013-04-11 00:00:00,2013-04-12 00:00:00,l05s02n077
2,44,5,78,1,2013-04-12 00:00:00,2013-04-13 00:00:00,l05s02n078
2,63,5,79,1,2013-04-17 00:00:00,2013-04-18 00:00:00,l05s02n079
2,36,5,80,1,2013-04-18 00:00:00,2013-04-19 00:00:00,l05s02n080
2,55,5,81,1,2013-04-19 00:00:00,2013-04-20 00:00:00,l05s02n081
2,52,5,82,1,2013-04-24 00:00:00,2013-04-26 00:00:00,l05s02n082
2,24,5,83,1,2013-04-25 00:00:00,2013-04-26 00:00:00,l05s02n083
2,39,5,84,1,2013-05-02 00:00:00,2013-05-03 00:00:00,l05s02n084
2,42,5,85,1,2013-05-03 00:00:00,2013-05-04 00:00:00,l05s02n085
2,53,5,86,1,2013-05-08 00:00:00,2013-05-09 00:00:00,l05s02n086
2,28,5,87,1,2013-05-09 00:00:00,2013-05-10 00:00:00,l05s02n087
2,46,5,88,1,2013-05-10 00:00:00,2013-05-11 00:00:00,l05s02n088
2,57,5,89,1,2013-05-15 00:00:00,2013-05-16 00:00:00,l05s02n089
2,70,5,90,1,2013-05-16 00:00:00,2013-05-17 00:00:00,l05s02n090
2,65,5,91,1,2013-05-17 00:00:00,2013-05-18 00:00:00,l05s02n091
2,33,5,92,1,2013-05-22 00:00:00,2013-05-23 00:00:00,l05s02n092
2,51,5,93,1,2013-05-23 00:00:00,2013-05-24 00:00:00,l05s02n093
2,32,5,94,1,2013-05-24 00:00:00,2013-05-25 00:00:00,l05s02n094
2,51,5,95,1,2013-05-29 00:00:00,2013-05-30 00:00:00,l05s02n095
2,54,5,96,1,2013-05-30 00:00:00,2013-05-31 00:00:00,l05s02n096
2,60,5,97,1,2013-05-31 00:00:00,2013-06-01 00:00:00,l05s02n097
2,45,5,98,1,2013-06-05 00:00:00,2013-06-06 00:00:00,l05s02n098
2,74,5,99,1,2013-06-06 00:00:00,2013-06-07 00:00:00,l05s02n099
2,58,5,100,1,2013-06-07 00:00:00,2013-06-08 00:00:00,l05s02n100
2,54,5,101,1,2013-06-12 00:00:00,2013-06-14 00:00:00,l05s02n101
2,39,5,102,1,2013-06-14 00:00:00,2013-06-15 00:00:00,l05s02n102
2,63,5,103,1,2013-06-18 00:00:00,2013-06-19 00:00:00,l05s02n103
2,65,5,104,1,2013-06-19 00:00:00,2013-06-20 00:00:00,l05s02n104
2,41,5,105,1,2013-06-26 00:00:00,2013-06-27 00:00:00,l05s02n105
2,27,5,106,1,2013-06-27 00:00:00,2013-06-28 00:00:00,l05s02n106
2,66,5,107,1,2013-06-28 00:00:00,2013-06-29 00:00:00,l05s02n107
2,44,5,108,1,2013-07-03 00:00:00,2013-07-04 00:00:00,l05s02n108
2,44,5,109,1,2013-07-04 00:00:00,2013-07-05 00:00:00,l05s02n109
2,47,5,110,1,2013-07-05 00:00:00,2013-07-06 00:00:00,l05s02n110
2,35,5,111,1,2013-07-10 00:00:00,2013-07-11 00:00:00,l05s02n111
2,69,5,112,1,2013-07-11 00:00:00,2013-07-12 00:00:00,l05s02n112
