leg,sess,num,date,pub_date,page_start,page_end
4,2,11,1986-11-14,1986-11-15,273,298
4,2,12,1986-11-18,1986-11-19,299,382
4,2,13,1986-11-19,1986-11-20,383,454
4,2,14,1986-11-20,1986-11-21,455,542
4,2,15,1986-11-21,1986-11-22,543,570
4,2,16,1986-12-02,1986-12-03,571,632
4,2,17,1986-12-03,1986-12-04,633,716
4,2,18,1986-12-04,1986-12-05,717,850
4,2,19,1986-12-09,1986-12-10,851,882
4,2,20,1986-12-11,1986-12-12,883,930
4,2,21,1986-12-12,1986-12-13,931,946
4,2,22,1986-12-16,1986-12-17,947,986
4,2,23,1986-12-17,1986-12-18,987,1024
4,2,24,1986-12-18,1986-12-19,1025,1060
4,2,25,1986-12-19,1986-12-20,1061,1076
4,2,26,1986-12-22,1986-12-23,1077,1118
4,2,27,1987-01-06,1987-01-07,1119,1166
4,2,28,1987-01-08,1987-01-09,1167,1204
4,2,29,1987-01-09,1987-01-10,1205,1232
4,2,30,1987-01-13,1987-01-14,1233,1260
4,2,31,1987-01-15,1987-01-16,1261,1294
4,2,32,1987-01-16,1987-01-17,1295,1310
4,2,33,1987-01-20,1987-01-21,1311,1338
4,2,34,1987-01-22,1987-01-23,1339,1368
4,2,35,1987-01-23,1987-01-24,1369,1394
4,2,36,1987-01-27,1987-01-28,1395,1432
4,2,37,1987-01-29,1987-01-30,1433,1472
4,2,38,1987-01-30,1987-01-31,1473,1496
4,2,39,1987-02-03,1987-02-04,1497,1534
4,2,40,1987-02-04,1987-02-05,1535,1630
4,2,41,1987-02-06,1987-02-07,1631,1654
4,2,42,1987-02-10,1987-02-11,1655,1692
4,2,43,1987-02-12,1987-02-13,1693,1728
4,2,44,1987-02-13,1987-02-14,1729,1750
4,2,45,1987-02-17,1987-02-18,1751,1784
4,2,46,1987-02-19,1987-02-20,1785,1804
4,2,47,1987-02-20,1987-02-21,1805,1826
4,2,48,1987-02-24,1987-02-25,1827,1914
4,2,49,1987-02-26,1987-02-27,1915,1950
4,2,50,1987-02-27,1987-02-28,1951,1972
4,2,51,1987-03-05,1987-03-06,1973,2008
4,2,52,1987-03-06,1987-03-07,2009,2030
4,2,53,1987-03-10,1987-03-11,2031,2098
4,2,54,1987-03-12,1987-03-13,2099,2144
4,2,55,1987-03-13,1987-03-14,2145,2170
4,2,56,1987-03-17,1987-03-18,2171,2230
4,2,57,1987-03-19,1987-03-20,2231,2272
4,2,58,1987-03-20,1987-03-21,2273,2294
4,2,59,1987-03-25,1987-03-25,2295,2348
4,2,60,1987-03-25,1987-03-26,2349,2398
4,2,61,1987-03-26,1987-03-27,2399,2430
4,2,62,1987-03-27,1987-03-28,2431,2448
4,2,63,1987-03-31,1987-04-01,2449,2484
4,2,64,1987-04-02,1987-04-03,2485,2548
4,2,65,1987-04-03,1987-04-04,2549,2610
4,2,66,1987-04-07,1987-04-08,2611,2618
4,2,67,1987-04-09,1987-04-10,2619,2658
4,2,68,1987-04-10,1987-04-11,2659,2684
4,2,69,1987-04-21,1987-04-22,2685,2714
4,2,70,1987-04-23,1987-04-24,2715,2758
4,2,71,1987-04-24,1987-04-25,2759,2780
4,2,72,1987-04-25,1987-04-27,2781,2794
4,2,73,1987-04-28,1987-04-29,2795,2858
4,2,74,1987-05-07,1987-05-08,2861,2864
4,2,75,1987-05-14,1987-05-15,2865,2882
4,2,76,1987-05-21,1987-05-22,2883,2900
4,2,77,1987-05-28,1987-05-29,2901,2926
4,2,78,1987-06-04,1987-06-05,2927,2940
4,2,79,1987-06-16,1987-06-17,2941,2954
4,2,80,1987-06-25,1987-06-26,2955,2968
4,2,81,1987-06-26,1987-06-27,2969,2976
5,1,1,1987-08-13,1987-08-14,1,14
5,1,2,1987-08-25,1987-08-26,17,24
5,1,3,1987-08-25,1987-08-26,25,38
5,1,4,1987-08-26,1987-08-27,39,76
5,1,5,1987-08-27,1987-08-28,77,110
5,1,6,1987-08-28,1987-08-29,111,186
5,1,7,1987-09-10,1987-09-11,187,200
5,1,8,1987-09-24,1987-10-25,201,214
5,1,9,1987-10-08,1987-10-09,215,224
5,1,10,1987-10-15,1987-10-16,225,232
5,1,11,1987-10-16,1987-10-17,233,242
5,1,12,1987-10-20,1987-10-21,243,268
5,1,13,1987-10-22,1987-10-23,269,296
5,1,14,1987-10-23,1987-10-24,297,308
5,1,15,1987-10-27,1987-10-28,309,332
5,1,16,1987-10-29,1987-10-30,333,364
5,1,17,1987-10-30,1987-10-31,365,390
5,1,18,1987-11-03,1987-11-04,391,404
5,1,19,1987-11-05,1987-11-06,405,422
5,1,20,1987-11-06,1987-11-07,423,444
5,1,21,1987-11-10,1987-11-11,445,472
5,1,22,1987-11-12,1987-11-13,473,510
5,1,23,1987-11-13,1987-11-14,511,526
5,1,24,1987-11-17,1987-11-18,527,570
5,1,25,1987-11-19,1987-11-20,571,602
5,1,26,1987-11-20,1987-11-21,603,626
5,1,27,1987-11-27,1987-11-28,627,650
5,1,28,1987-12-04,1987-12-05,651,680
5,1,29,1987-12-11,1987-12-12,681,706
5,1,30,1987-12-11,1987-12-12,707,720
5,1,31,1987-12-15,1987-12-16,721,798
5,1,32,1987-12-16,1987-12-17,799,868
5,1,33,1987-12-17,1987-12-18,869,894
5,1,34,1987-12-18,1987-12-19,895,914
5,1,35,1987-12-22,1987-12-23,915,982
5,1,36,1987-12-28,1987-12-29,983,1030
5,1,37,1987-12-29,1987-12-30,1031,1102
5,1,38,1987-12-30,1987-12-31,1103,1212
5,1,39,1988-01-12,1988-01-13,1213,1256
5,1,40,1988-01-14,1988-01-15,1257,1294
5,1,41,1988-01-15,1988-01-16,1295,1318
5,1,42,1988-01-19,1988-01-20,1319,1362
5,1,43,1988-01-21,1988-01-22,1363,1394
5,1,44,1988-01-22,1988-01-23,1395,1422
5,1,45,1988-01-26,1988-01-27,1423,1462
5,1,46,1988-01-28,1988-01-29,1463,1542
5,1,47,1988-02-02,1988-02-03,1543,1586
5,1,48,1988-02-04,1988-02-04,1587,1602
5,1,49,1988-02-04,1988-02-05,1603,1662
5,1,50,1988-02-05,1988-02-06,1663,1684
5,1,51,1988-02-11,1988-02-12,1685,1750
5,1,52,1988-02-12,1988-02-13,1751,1786
5,1,53,1988-02-18,1988-02-19,1787,1836
5,1,54,1988-02-23,1988-02-24,1837,1882
5,1,55,1988-02-25,1988-02-26,1883,1942
5,1,56,1988-02-26,1988-02-27,1943,1968
5,1,57,1988-03-01,1988-03-02,1969,2006
5,1,58,1988-03-03,1988-03-04,2007,2050
5,1,59,1988-03-04,1988-03-05,2051,2074
5,1,60,1988-03-08,1988-03-09,2075,2102
5,1,61,1988-03-10,1988-03-11,2103,2138
5,1,62,1988-03-11,1988-03-12,2139,2170
5,1,63,1988-03-15,1988-03-16,2171,2216
5,1,64,1988-03-17,1988-03-18,2215,2292
5,1,65,1988-03-18,1988-03-19,2293,2312
5,1,66,1988-03-23,1988-03-24,2313,2384
5,1,67,1988-03-25,1988-03-26,2385,2450
5,1,68,1988-04-05,1988-04-06,2451,2522
5,1,69,1988-04-06,1988-04-07,2523,2586
5,1,70,1988-04-07,1988-04-08,2587,2664
5,1,71,1988-04-08,1988-04-09,2663,2688
5,1,72,1988-04-13,1988-04-14,2689,2796
5,1,73,1988-04-14,1988-04-15,2797,2856
5,1,74,1988-04-15,1988-04-16,2857,2928
5,1,75,1988-04-19,1988-04-20,2929,2964
5,1,76,1988-04-20,1988-04-21,2965,3010
5,1,77,1988-04-21,1988-04-22,3011,3152
5,1,78,1988-04-22,1988-04-23,3153,3178
5,1,79,1988-04-25,1988-04-26,3179,3196
5,1,80,1988-04-26,1988-04-27,3197,3232
5,1,81,1988-04-28,1988-04-29,3233,3304
5,1,82,1988-04-29,1988-04-30,3305,3332
5,1,83,1988-05-03,1988-05-04,3333,3362
5,1,84,1988-05-05,1988-05-06,3363,3416
5,1,85,1988-05-06,1988-05-07,3417,3438
5,1,86,1988-05-10,1988-05-11,3439,3506
5,1,87,1988-05-12,1988-05-13,3507,3572
5,1,88,1988-05-13,1988-05-14,3573,3594
5,1,89,1988-05-17,1988-05-18,3595,3632
5,1,90,1988-05-19,1988-05-20,3633,3686
5,1,91,1988-05-20,1988-05-21,3687,3704
5,1,92,1988-05-24,1988-05-25,3705,3774
5,1,93,1988-05-26,1988-05-27,3775,3824
5,1,94,1988-05-27,1988-05-28,3825,3844
5,1,95,1988-05-31,1988-06-01,3845,3886
5,1,96,1988-06-01,1988-06-03,3887,3928
5,1,97,1988-06-07,1988-06-08,3929,3964
5,1,98,1988-06-08,1988-06-09,3965,4042
5,1,99,1988-06-09,1988-06-11,4043,4082
5,1,100,1988-06-15,1988-06-16,4083,4124
5,1,101,1988-06-16,1988-06-17,4125,4174
5,1,102,1988-06-17,1988-06-18,4175,4202
5,1,103,1988-06-21,1988-06-22,4203,4236
5,1,104,1988-06-22,1988-06-23,4237,4294
5,1,105,1988-06-23,1988-06-24,4295,4352
5,1,106,1988-06-24,1988-06-25,4351,4364
5,1,107,1988-06-28,1988-06-29,4365,4426
5,1,108,1988-06-29,1988-06-30,4427,4466
5,1,109,1988-06-30,1988-07-01,4465,4502
5,1,110,1988-07-01,1988-07-02,4505,4518
5,1,111,1988-07-05,1988-07-06,4519,4544
5,1,112,1988-07-06,1988-07-07,4545,4574
5,1,113,1988-07-07,1988-07-08,4575,4638
5,1,114,1988-07-08,1988-07-09,4597,4624
5,1,115,1988-07-12,1988-07-13,4625,4670
5,1,116,1988-07-14,1988-07-15,4671,4718
5,1,117,1988-07-15,1988-07-16,4721,4734
5,1,118,1988-07-19,1988-07-20,4737,4750
5,1,119,1988-07-20,1988-07-21,4753,4770
5,1,120,1988-07-21,1988-07-22,4771,4810
5,1,121,1988-07-28,1988-07-29,4811,4818
5,1,122,1988-09-08,1988-09-09,4819,4834
5,1,123,1988-09-15,1988-09-16,4835,4850
5,1,124,1988-09-22,1988-09-23,4851,4866
5,1,125,1988-09-29,1988-09-30,4867,4892
5,1,126,1988-10-06,1988-10-07,4893,4912
5,1,127,1988-10-13,1988-10-14,4913,4920
5,2,1,1988-10-18,1988-10-19,1,34
5,2,2,1988-10-20,1988-10-21,35,52
5,2,3,1988-10-21,1988-10-22,53,78
5,2,4,1988-10-25,1988-10-26,79,126
5,2,5,1988-10-27,1988-10-28,129,156
5,2,6,1988-10-28,1988-10-29,157,164
5,2,7,1988-11-02,1988-11-03,165,196
5,2,8,1988-11-03,1988-11-04,197,220
5,2,9,1988-11-04,1988-11-05,221,242
5,2,10,1988-11-08,1988-11-09,245,272
5,2,11,1988-11-10,1988-11-11,273,302
5,2,12,1988-11-11,1988-11-12,303,322
5,2,13,1988-11-15,1988-11-16,323,352
5,2,14,1988-11-17,1988-11-18,353,378
5,2,15,1988-11-18,1988-11-19,379,434
5,2,16,1988-11-23,1988-11-24,435,502
5,2,17,1988-11-24,1988-11-25,503,572
5,2,18,1988-11-25,1988-11-26,573,594
5,2,19,1988-12-14,1988-12-15,595,660
5,2,20,1988-12-15,1988-12-16,661,752
5,2,21,1988-12-20,1988-12-21,753,804
5,2,22,1988-12-23,1988-12-23,805,818
5,2,23,1989-01-03,1989-01-04,819,874
5,2,24,1989-01-05,1989-01-06,875,930
5,2,25,1989-01-06,1989-01-07,931,950
5,2,26,1989-01-10,1989-01-11,953,986
5,2,27,1989-01-12,1989-01-13,987,1014
5,2,28,1989-01-17,1989-01-18,1015,1020
5,2,29,1989-01-19,1989-01-20,1023,1084
5,2,30,1989-01-20,1989-01-21,1085,1104
5,2,31,1989-01-26,1989-01-27,1105,1140
5,2,32,1989-01-27,1989-01-28,1141,1162
5,2,33,1989-01-31,1989-02-01,1163,1210
5,2,34,1989-02-02,1989-02-03,1211,1250
5,2,35,1989-02-03,1989-02-04,1251,1272
5,2,36,1989-02-05,1989-02-10,1273,1310
5,2,37,1989-02-10,1989-02-11,1311,1322
5,2,38,1989-02-14,1989-02-15,1323,1376
5,2,39,1989-02-15,1989-02-16,1377,1404
5,2,40,1989-02-16,1989-02-17,1405,1442
5,2,41,1989-02-17,1989-02-18,1443,1458
5,2,42,1989-02-21,1989-02-22,1459,1502
5,2,43,1989-02-23,1989-02-24,1503,1538
5,2,44,1989-02-24,1989-02-25,1539,1562
5,2,45,1989-02-28,1989-03-01,1563,1638
5,2,46,1989-03-02,1989-03-03,1639,1698
5,2,47,1989-03-03,1989-03-04,1699,1716
5,2,48,1989-03-07,1989-03-08,1717,1752
5,2,49,1989-03-08,1989-03-09,1753,1766
5,2,50,1989-03-09,1989-03-10,1765,1802
5,2,51,1989-03-10,1989-03-11,1803,1818
5,2,52,1989-03-16,1989-03-17,1819,1848
5,2,53,1989-03-17,1989-03-18,1849,1860
5,2,54,1989-03-21,1989-03-22,1861,1900
5,2,55,1989-03-28,1989-03-29,1901,1938
5,2,56,1989-03-30,1989-03-31,1939,1970
5,2,57,1989-03-31,1989-04-01,1971,1990
5,2,58,1989-04-04,1989-04-05,1991,2042
5,2,59,1989-04-06,1989-04-07,2043,2076
5,2,60,1989-04-07,1989-04-08,2077,2086
5,2,61,1989-04-11,1989-04-12,2087,2118
5,2,62,1989-04-12,1989-04-13,2119,2154
5,2,63,1989-04-13,1989-04-14,2155,2184
5,2,64,1989-04-14,1989-04-15,2185,2212
5,2,65,1989-04-18,1989-04-19,2213,2258
5,2,66,1989-04-19,1989-04-20,2259,2320
5,2,67,1989-04-20,1989-04-21,3221,3274
5,2,68,1989-04-21,1989-04-22,3277,3306
5,2,69,1989-04-25,1989-04-26,3307,3316
5,2,70,1989-04-26,1989-04-27,3317,3376
5,2,71,1989-04-27,1989-04-28,3377,3440
5,2,72,1989-04-28,1989-04-29,3441,3465
5,2,73,1989-05-02,1989-05-03,3467,3514
5,2,74,1989-05-03,1989-05-04,3515,3568
5,2,75,1989-05-04,1989-05-05,3569,3624
5,2,76,1989-05-09,1989-05-10,3625,3692
5,2,77,1989-05-10,1989-05-11,3693,3774
5,2,78,1989-05-11,1989-05-12,3775,3832
5,2,79,1989-05-12,1989-05-13,3833,3862
5,2,80,1989-05-16,1989-05-17,3863,3870
5,2,81,1989-05-17,1989-05-17,3871,3906
5,2,82,1989-05-17,1989-05-18,3907,3990
5,2,83,1989-05-18,1989-05-19,3991,4064
5,2,84,1989-05-19,1989-05-20,4065,4130
5,2,85,1989-05-22,1989-05-23,4131,4196
5,2,86,1989-05-23,1989-05-24,4197,4276
5,2,87,1989-05-24,1989-05-26,4277,4328
5,2,88,1989-05-29,1989-05-30,4329,4374
5,2,89,1989-05-30,1989-05-31,4375,4456
5,2,90,1989-05-31,1989-06-01,4457,4506
5,2,91,1989-06-01,1989-06-02,4507,4540
5,2,92,1989-06-02,1989-06-03,4541,4602
5,2,93,1989-06-20,1989-06-21,4603,4650
5,2,94,1989-06-21,1989-06-22,4651,4680
5,2,95,1989-06-22,1989-06-23,4681,4732
5,2,96,1989-06-23,1989-06-24,4733,4746
5,2,97,1989-06-27,1989-06-28,4747,4788
5,2,98,1989-06-29,1989-06-30,4789,4830
5,2,99,1989-06-30,1989-07-01,4831,4884
5,2,100,1989-07-04,1989-07-05,4885,4928
5,2,101,1989-07-05,1989-07-06,4929,4954
5,2,102,1989-07-06,1989-07-07,4955,5004
5,2,103,1989-07-07,1989-07-08,5005,5028
5,2,104,1989-07-11,1989-07-12,5025,5102
5,2,105,1989-07-12,1989-07-13,5103,5186
5,2,106,1989-07-27,1989-07-28,5187,5210
5,2,107,1989-09-07,1989-09-08,5211,5238
5,2,108,1989-09-21,1989-09-22,5239,5262
5,2,109,1989-10-04,1989-10-06,5263,5288
5,2,110,1989-10-11,1989-10-12,5289,5292
5,3,1,1989-10-17,1989-10-18,1,38
5,3,2,1989-10-18,1989-10-19,39,64
5,3,3,1989-10-19,1989-10-20,63,146
5,3,4,1989-10-20,1989-10-21,147,162
5,3,5,1989-10-24,1989-10-25,163,184
5,3,6,1989-10-26,1989-10-27,185,206
5,3,7,1989-10-27,1989-10-28,207,226
5,3,8,1989-10-31,1989-11-02,227,270
5,3,9,1989-11-02,1989-11-03,269,292
5,3,10,1989-11-03,1989-11-04,293,310
5,3,11,1989-11-07,1989-11-08,309,364
5,3,12,1989-11-09,1989-11-10,365,387
5,3,13,1989-11-10,1989-11-11,387,396
5,3,14,1989-11-14,1989-11-15,395,430
5,3,15,1989-11-16,1989-11-17,431,484
5,3,16,1989-11-17,1989-11-18,485,502
5,3,17,1989-11-20,1989-11-21,503,568
5,3,18,1989-11-21,1989-11-22,569,630
5,3,19,1989-11-22,1989-11-23,631,660
5,3,20,1989-11-28,1989-11-29,661,694
5,3,21,1989-11-30,1989-12-02,695,716
5,3,22,1989-12-05,1989-12-06,717,798
5,3,23,1989-12-06,1989-12-07,799,870
5,3,24,1989-12-07,1989-12-09,871,942
5,3,25,1989-12-20,1989-12-21,943,980
5,3,26,1989-12-27,1989-12-28,981,984
5,3,27,1990-01-04,1990-01-05,985,1020
5,3,28,1990-01-05,1990-01-06,1021,1036
5,3,29,1990-01-09,1990-01-10,1037,1070
5,3,30,1990-01-11,1990-01-12,1071,1102
5,3,31,1990-01-12,1990-01-13,1103,1114
5,3,32,1990-01-16,1990-01-17,1115,1148
5,3,33,1990-01-18,1990-01-19,1149,1170
5,3,34,1990-01-19,1990-01-20,1171,1190
5,3,35,1990-01-23,1990-01-24,1191,1236
5,3,36,1990-01-25,1990-01-26,1237,1262
5,3,37,1990-01-26,1990-01-27,1263,1282
5,3,38,1990-01-30,1990-01-31,1283,1336
5,3,39,1990-02-01,1990-02-02,1337,1374
5,3,40,1990-02-06,1990-02-07,1375,1412
5,3,41,1990-02-08,1990-02-09,1413,1468
5,3,42,1990-02-09,1990-02-10,1469,1486
5,3,43,1990-02-13,1990-02-14,1487,1528
5,3,44,1990-02-15,1990-02-16,1529,1576
5,3,45,1990-02-16,1990-02-17,1577,1602
5,3,46,1990-02-20,1990-02-21,1603,1635
5,3,47,1990-02-22,1990-02-23,1637,1676
5,3,48,1990-02-23,1990-02-24,1677,1702
5,3,49,1990-03-06,1990-03-07,1703,1756
5,3,50,1990-03-08,1990-03-09,1757,1820
5,3,51,1990-03-09,1990-03-10,1821,1840
5,3,52,1990-03-13,1990-03-14,1841,1880
5,3,53,1990-03-15,1990-03-16,1881,1906
5,3,54,1990-03-20,1990-03-21,1907,1944
5,3,55,1990-03-22,1990-03-23,1945,1988
5,3,56,1990-03-23,1990-03-24,1989,2004
5,3,57,1990-03-27,1990-03-28,2005,2022
5,3,58,1990-03-27,1990-03-28,2023,2030
5,3,59,1990-03-29,1990-03-30,2031,2070
5,3,60,1990-04-02,1990-04-03,2071,2078
5,3,61,1990-04-03,1990-04-04,2079,2134
5,3,62,1990-04-05,1990-04-06,2135,2186
5,3,63,1990-04-10,1990-04-11,2187,2194
5,3,64,1990-04-17,1990-04-18,2195,2216
5,3,65,1990-04-18,1990-04-19,2217,2238
5,3,66,1990-04-24,1990-04-26,2239,2266
5,3,67,1990-04-25,1990-04-26,2267,2280
5,3,68,1990-04-26,1990-04-27,2281,2320
5,3,69,1990-04-27,1990-04-28,2321,2350
5,3,70,1990-05-03,1990-05-04,2351,2388
5,3,71,1990-05-04,1990-05-05,2389,2408
5,3,72,1990-05-08,1990-05-09,2409,2446
5,3,73,1990-05-10,1990-05-11,2447,2466
5,3,74,1990-05-11,1990-05-12,2467,2488
5,3,75,1990-05-15,1990-05-16,2489,2516
5,3,76,1990-05-17,1990-05-18,2517,2546
5,3,77,1990-05-22,1990-05-23,2547,2590
5,3,78,1990-05-24,1990-05-25,2591,2616
5,3,79,1990-05-29,1990-05-30,2617,2660
5,3,80,1990-05-31,1990-06-01,2661,2690
5,3,81,1990-06-01,1990-06-02,2691,2714
5,3,82,1990-06-05,1990-06-06,2715,2774
5,3,83,1990-06-06,1990-06-07,2775,2816
5,3,84,1990-06-07,1990-06-08,2817,2886
5,3,85,1990-06-08,1990-06-09,2887,2918
5,3,86,1990-06-12,1990-06-15,2919,2942
5,3,87,1990-06-19,1990-06-20,2943,2998
5,3,88,1990-06-20,1990-06-21,2999,3032
5,3,89,1990-06-21,1990-06-22,3033,3060
5,3,90,1990-06-22,1990-06-23,3061,3080
5,3,91,1990-06-26,1990-06-27,3081,3130
5,3,92,1990-06-28,1990-06-29,3131,3164
5,3,93,1990-06-29,1990-06-30,3165,3199
5,3,94,1990-07-03,1990-07-04,3201,3252
5,3,95,1990-07-04,1990-07-05,3253,3298
5,3,96,1990-07-05,1990-07-06,3299,3330
5,3,97,1990-07-06,1990-07-07,3331,3352
5,3,98,1990-07-10,1990-07-11,3353,3438
5,3,99,1990-07-11,1990-07-12,3437,3488
5,3,100,1990-07-12,1990-07-13,3489,3590
5,3,101,1990-07-13,1990-07-14,3591,3622
5,3,102,1990-07-25,1990-07-26,3623,3652
5,3,103,1990-08-28,1990-08-29,3653,3682
5,3,104,1990-09-06,1990-09-07,3683,3706
5,3,105,1990-09-13,1990-09-14,3707,3710
5,3,106,1990-09-19,1990-09-20,3711,3736
5,3,107,1990-10-03,1990-10-04,3737,3760
5,4,1,1990-10-16,1990-10-17,1,38
5,4,2,1990-10-18,1990-10-19,39,62
5,4,3,1990-10-19,1990-10-20,63,92
5,4,4,1990-10-23,1990-10-24,93,100
5,4,5,1990-10-24,1990-10-25,101,134
5,4,6,1990-10-25,1990-10-26,135,156
5,4,7,1990-10-30,1990-10-31,157,204
5,4,8,1990-11-06,1990-11-07,205,240
5,4,9,1990-11-08,1990-11-09,241,272
5,4,10,1990-11-09,1990-11-10,273,296
5,4,11,1990-11-13,1990-11-14,297,316
5,4,12,1990-11-15,1990-11-16,317,354
5,4,13,1990-11-16,1990-11-17,355,382
5,4,14,1990-11-20,1990-11-21,383,452
5,4,15,1990-11-21,1990-11-22,453,524
5,4,16,1990-11-22,1990-11-23,525,548
5,4,17,1990-11-27,1990-11-28,549,586
5,4,18,1990-11-28,1990-11-29,587,630
5,4,19,1990-11-29,1990-11-30,631,656
5,4,20,1990-11-30,1990-12-03,657,676
5,4,21,1990-12-05,1990-12-06,677,712
5,4,22,1990-12-06,1990-12-07,713,746
5,4,23,1990-12-07,1990-12-10,747,772
5,4,24,1990-12-10,1990-12-11,773,826
5,4,25,1990-12-11,1990-12-12,827,922
5,4,26,1990-12-13,1990-12-14,923,944
5,4,27,1990-12-13,1990-12-14,945,950
5,4,28,1990-12-19,1990-12-20,951,964
5,4,29,1990-12-20,1990-12-21,965,1010
5,4,30,1991-01-15,1991-01-16,1011,1048
5,4,31,1991-01-17,1991-01-18,1049,1054
5,4,32,1991-01-18,1991-01-19,1055,1076
5,4,33,1991-01-22,1991-01-23,1077,1116
5,4,34,1991-01-24,1991-01-25,1117,1160
5,4,35,1991-01-25,1991-01-26,1161,1184
5,4,36,1991-01-29,1991-01-30,1185,1228
5,4,37,1991-01-31,1991-02-01,1229,1240
5,4,38,1991-02-01,1991-02-02,1241,1270
5,4,39,1991-02-05,1991-02-06,1271,1300
5,4,40,1991-02-07,1991-02-08,1301,1328
5,4,41,1991-02-08,1991-02-09,1329,1344
5,4,42,1991-02-14,1991-02-15,1345,1386
5,4,43,1991-02-15,1991-02-16,1387,1416
5,4,44,1991-02-19,1991-02-20,1417,1452
5,4,45,1991-02-21,1991-02-22,1453,1482
5,4,46,1991-02-22,1991-02-23,1483,1508
5,4,47,1991-02-26,1991-02-27,1509,1546
5,4,48,1991-02-28,1991-03-01,1547,1572
5,4,49,1991-03-01,1991-03-02,1573,1600
5,4,50,1991-03-06,1991-03-07,1601,1630
5,4,51,1991-03-07,1991-03-08,1631,1672
5,4,52,1991-03-08,1991-03-09,1673,1714
5,4,53,1991-03-09,1991-03-11,1715,1726
5,4,54,1991-03-14,1991-03-15,1727,1774
5,4,55,1991-03-15,1991-03-16,1775,1796
5,4,56,1991-03-19,1991-03-20,1797,1838
5,4,57,1991-03-21,1991-03-22,1839,1866
5,4,58,1991-03-22,1991-03-23,1867,1898
5,4,59,1991-04-02,1991-04-03,1899,1940
5,4,60,1991-04-04,1991-04-05,1941,1976
5,4,61,1991-04-09,1991-04-10,1977,2030
5,4,62,1991-04-11,1991-04-12,2031,2078
5,4,63,1991-04-12,1991-04-13,2079,2102
5,4,64,1991-04-16,1991-04-17,2103,2154
5,4,65,1991-04-18,1991-04-19,2155,2208
5,4,66,1991-04-19,1991-04-20,2209,2240
5,4,67,1991-04-23,1991-04-24,2241,2282
5,4,68,1991-04-24,1991-04-26,2283,2312
5,4,69,1991-04-25,1991-04-26,2313,2326
5,4,70,1991-04-30,1991-05-02,2327,2358
5,4,71,1991-05-02,1991-05-03,2359,2394
5,4,72,1991-05-03,1991-05-04,2395,2412
5,4,73,1991-05-07,1991-05-08,2413,2450
5,4,74,1991-05-09,1991-05-10,2451,2496
5,4,75,1991-05-10,1991-05-11,2497,2508
5,4,76,1991-05-14,1991-05-15,2509,2536
5,4,77,1991-05-15,1991-05-16,2537,2560
5,4,78,1991-05-16,1991-05-17,2561,2592
5,4,79,1991-05-17,1991-05-18,2593,2614
5,4,80,1991-05-21,1991-05-22,2615,2642
5,4,81,1991-05-22,1991-05-23,2643,2664
5,4,82,1991-05-23,1991-05-24,2665,2700
5,4,83,1991-05-24,1991-05-25,2701,2726
5,4,84,1991-05-28,1991-05-29,2727,2772
5,4,85,1991-05-29,1991-05-31,2773,2802
5,4,86,1991-06-03,1991-06-04,2803,2844
5,4,87,1991-06-04,1991-06-05,2845,2876
5,4,88,1991-06-05,1991-06-06,2877,2908
5,4,89,1991-06-06,1991-06-07,2909,2968
5,4,90,1991-06-07,1991-06-08,2969,3002
5,4,91,1991-06-11,1991-06-12,3003,3060
5,4,92,1991-06-12,1991-06-14,3061,3106
5,4,93,1991-06-17,1991-06-18,3107,3156
5,4,94,1991-06-18,1991-06-19,3157,3210
5,4,95,1991-06-19,1991-06-20,3211,3278
5,4,96,1991-06-20,1991-06-21,3279,3350
5,4,97,1991-07-09,1991-07-10,3351,3382
5,4,98,1991-07-25,1991-07-26,3383,3408
5,4,99,1991-08-21,1991-08-22,3409,3416
5,4,100,1991-09-04,1991-09-05,3417,3432
5,4,101,1991-09-11,1991-09-12,3433,3448
5,4,102,1991-10-08,1991-10-09,3439,3442
5,4,103,1991-10-17,1991-10-18,3443,3446
5,4,104,1991-10-24,1991-10-25,3447,3450
5,4,105,1991-10-31,1991-11-02,3451,3454
6,1,1,1991-11-04,1991-11-05,1,14
6,1,2,1991-11-07,1991-11-08,15,28
6,1,3,1991-11-07,1991-11-08,29,32
6,1,4,1991-11-11,1991-11-12,33,64
6,1,5,1991-11-12,1991-11-13,65,70
6,1,6,1991-11-13,1991-11-14,71,120
6,1,7,1991-11-14,1991-11-15,121,166
6,1,8,1991-11-21,1991-11-22,167,180
6,1,9,1991-11-28,1991-11-29,181,210
6,1,10,1991-11-29,1991-11-30,211,236
6,1,11,1991-12-06,1991-12-07,237,258
6,1,12,1991-12-10,1991-12-11,259,270
6,1,13,1991-12-12,1991-12-13,271,294
6,1,14,1991-12-13,1991-12-14,295,318
6,1,15,1991-12-17,1991-12-18,319,346
6,1,16,1991-12-19,1991-12-20,347,368
6,1,17,1991-12-20,1991-12-21,369,396
6,1,18,1992-01-07,1992-01-08,397,436
6,1,19,1992-01-09,1992-01-10,437,470
6,1,20,1992-01-10,1992-01-11,471,494
6,1,21,1992-01-14,1992-01-15,495,528
6,1,22,1992-01-16,1992-01-17,529,570
6,1,23,1992-01-17,1992-01-18,571,586
6,1,24,1992-01-21,1992-01-22,587,622
6,1,25,1992-01-23,1992-01-24,623,662
6,1,26,1992-01-24,1992-01-25,663,682
6,1,27,1992-01-30,1992-01-31,683,720
6,1,28,1992-01-31,1992-02-01,721,742
6,1,29,1992-02-11,1992-02-12,743,798
